krahasoj	ka krahasuar	V;3;SG;IND;PRF
urroj	urruam	V;1;PL;OPT;PRS
plagoj	patëm plaguar	V;1;PL;IND;PRF;PST
lyp	lypnin	V;3;PL;IND;IPFV
kuptoj	të kuptojë	V;3;SG;SBJV;PRS
shkretoj	shkretuam	V;1;PL;OPT;PRS
provoj	duke pasë provuar	V;V.PTCP;PST
filxhan	filxhani	N;DAT;SG;DEF
provoj	të provuam	V;1;PL;SBJV;PST
dritare	dritaree	N;GEN;PL;NDEF
përgjithësoj	përgjithyekemi	V;1;PL;ADM;PRS
ofendoj	ofenduakësha	V;3;SG;ADM;IPFV
sajoj	të keni sajuar	V;2;PL;SBJV;PRF;PRF
rrezikoj	paskan rrezikuar	V;3;PL;ADM;PRF
gënjej	të kishe gënjer	V;2;SG;SBJV;PRF;PST
çlirohem	të çlirohem	V;1;SG;SBJV;PST
jap	patëm japa	V;1;PL;IND;PRF;PST
afirmoj	paskëshin afirmuar	V;3;PL;ADM;PRF;PST
injoroj	patë injoruar	V;1;PL;OPT;PRF
flirtoj	flirtuakëshit	V;2;PL;ADM;PRS
kafshoj	kafshove	V;2;SG;IND;PST
pëlqej	patë pëlqer	V;3;PL;IND;PRF;PST
hap	do të kesh hapur	V;2;SG;IND;PRF;FUT
punësohem	punësoteni	V;2;PL;OPT;PRS
plagoj	të ketë plaguar	V;3;SG;SBJV;PRF
lidh	do të kenë lidhur	V;1;PL;IND;PRF;FUT
aheng	ahenga	N;NOM;PL;DEF
tradhëtoj	tradhëtoam	V;1;SG;ADM;IPFV
vij	viuakëshe	V;2;SG;ADM;IPFV
qortoj	qortoni	V;2;PL;IND;IPFV
dërmoj	të dërmoni	V;3;PL;SBJV;PRS
shpirtëroj	paskasha shpirtëruar	V;1;SG;ADM;PRF;PST
ha	patë hanë	V;3;PL;IND;PRF;PST
dërgoj	dërguar	V;1;SG;OPT;PRF
copë	copëi	N;ACC;SG;NDEF
flirtoj	flirtoni	V;2;PL;IND;PRS
zgjoj	të kishin zgjuar	V;3;PL;SBJV;PRF;PST
admiroj	kam admiruar	V;1;PL;IND;PRF
vë	të kenë vua	V;3;PL;SBJV;PRF
thjeshtëzoj	thjeshtëzojnim	V;1;PL;IND;IPFV
dorëzohem	dorëzoheni	V;2;PL;IND;PRS
kërcej	kërceni	V;2;PL;IND;PRS
shurroj	shurroni	V;2;PL;IND;PRS
mbuloj	do të kishte mbuluar	V;3;SG;COND;PRF
zbukuroj	do të zbukurosh	V;2;SG;IND;FUT
mirësoj	mirësuar	V;NFIN
zgjedh	zgjedhja	V;1;SG;IND;IPFV
organizoj	do të kishe organizuar	V;2;SG;COND;PRF
sulmohem	duke pasë menduar	V;V.PTCP;PST
jam	paskan notuar	V;3;PL;ADM;PRF
argëtoj	argëtoni	V;3;PL;IND;PST
ligjëroj	ligjërofsha	V;1;SG;ADM;PRS
veçoj	të veçuam	V;1;PL;SBJV;PST
lyp	do të kishte lypur	V;3;SG;COND;PRF
orgazmë	orgazma	N;NOM;PL;NDEF
mënd	mnfnin	V;3;PL;OPT;PRS
mbaroj	ka mbaruar	V;3;SG;IND;PRF;PST
qafë	qafës	N;ABL;SG;DEF
injoroj	injoroje	V;3;SG;IND;IPFV
shkatërroj	shkatërruar	V;1;SG;OPT;PRF
rënkoj	rënkuar	V;3;PL;ADM;PRS
gropë	gropat	N;ACC;PL;NDEF
udhëheq	të udhëheqin	V;3;PL;SBJV;PRS
pompoj	do të kesh të pompuar	V;3;SG;IND;PRF;FUT
filloj	të filluam	V;1;PL;SBJV;PST
vë	të kishte vua	V;3;SG;SBJV;PRF;PST
zgjedh	të kishte zgjedhur	V;3;SG;SBJV;PRF;PST
palloj	pallini	V;3;PL;IND;PST
dëshiroj	do të dëshirojin	V;3;PL;IND;FUT
pompoj	pompuakësha	V;1;SG;ADM;IPFV
them	do të kenë themur	V;3;PL;IND;PRF;FUT
dëshiroj	patë dëshiruar	V;1;PL;OPT;PRF
ha	do të kishim dërmuar	V;1;PL;COND;PRF
degjoj	degjuakëshe	V;2;SG;ADM;IPFV
pastroj	të pastroni	V;2;PL;SBJV;PST
qaj	ke qarë	V;2;SG;IND;PRF
shpresoj	do të shpresojë	V;1;SG;IND;FUT
grumbulloj	ka grumbulluar	V;3;SG;IND;PRF;PST
ndaj	ndani	V;2;PL;ADM;PRS
fërgoj	do të fërgosh	V;2;SG;IND;FUT
filloj	keni filluar	V;2;PL;IND;PRF
shpresoj	të shpresonin	V;3;PL;SBJV;PST
mbarohem	ka thënë	V;3;SG;IND;PRF
ushqim	ushqimi	N;DAT;SG;DEF
dashuroj	dashuroni	V;2;PL;IND;PRS
udhëhiqem	udhëhiqen	V;2;SG;OPT;PRS
zgjohem	zgjqit	V;2;PL;OPT;PRS
lë	të lë	V;3;SG;SBJV;PRS
koleg	kolege	N;ABL;SG;NDEF
arkeologji	arkeologjie	N;GEN;SG;NDEF
kulturë	kulturat	N;ACC;PL;NDEF
masturbohem	të masturbohen	V;2;PL;SBJV;PST
pasqyrë	pasqyrat	N;ACC;PL;DEF
adhuroj	paskëshin adhuruar	V;3;PL;ADM;PRF;PST
shfuqizoj	të shfuqizojë	V;3;SG;SBJV;PST
veçoj	do të kenë veçuar	V;2;PL;IND;PRF;FUT
përfitoj	paskam përfituar	V;1;PL;ADM;PRF
vazhdoj	paskëshim vazhduar	V;1;PL;ADM;PRF;PST
çlirohem	çliroheme	V;2;SG;IND;IPFV
ajër	ajëri	N;NOM;PL;DEF
adhuroj	adhuruakëshim	V;1;PL;ADM;IPFV
filxhan	filxhaneve	N;DAT;PL;NDEF
çlirohem	të çlirohen	V;3;PL;SBJV;PST
mësohem	paskan mësohuar	V;3;PL;ADM;PRF
komunikoj	komunikoj	V;1;SG;IND;PRS
abonohem	do të kishit abonuar	V;2;PL;COND;PRF
kundërthem	kundërthjakëemi	V;1;SG;ADM;IPFV
punësoj	punësofsha	V;1;SG;ADM;PRS
kundërshtoj	kundërshtuar	V;2;SG;ADM;PRS
luftoj	të kishe luftuar	V;2;SG;SBJV;PRF;PST
bashkëveproj	bashkëvepronin	V;3;PL;ADM;PRS
pastroj	paska pastruar	V;3;SG;ADM;PRF
shtegtoj	do të kishit shtegtuar	V;2;PL;COND;PRF
parapëlqej	parapëlqeje	V;1;SG;ADM;PRS
relaksohem	do të relaksohemë	V;1;SG;IND;FUT
urroj	të urroni	V;2;PL;SBJV;PRS
qëndroj	do të qëndrojin	V;3;PL;IND;FUT
dhuroj	dhuruakëshin	V;3;PL;ADM;IPFV
institucion	institucionë	N;GEN;SG;DEF
them	do të themin	V;3;PL;IND;FUT
emën	emëni	N;DAT;SG;NDEF
ëndërroj	ëndërroni	V;3;PL;IND;PRS
veçanti	veçantive	N;DAT;PL;DEF
notoj	kam notuar	V;1;SG;IND;PRF
palloj	do të kishim palluar	V;1;PL;COND;PRF
qelizë	qelize	N;GEN;PL;NDEF
kalë	kalës	N;ABL;SG;DEF
shqyptar	shqyptar	N;NOM;SG;NDEF
dorë	dora	N;NOM;PL;DEF
lidh	patë lidua	V;1;PL;OPT;PRF
shurroj	shurrove	V;2;SG;IND;PST
galaktikë	galaktike	N;ABL;SG;NDEF
shpif	shpife	V;2;SG;IND;PST
zbuloj	zbulnin	V;3;PL;COND;PRS
fsheh	do të kenë fshehur	V;2;PL;IND;PRF;FUT
histori	historieve	N;ABL;PL;DEF
plagoj	do të kesh vplaguar	V;2;SG;IND;PRF;FUT
vij	të keni matur	V;2;PL;SBJV;PRF
prapanicë	prapanice	N;GEN;PL;NDEF
ndihmoj	ndihmoje	V;2;SG;IND;IPFV
dëmtoj	dëmtove	V;2;SG;IND;PST
admiroj	admiryekemi	V;1;PL;ADM;PRS
copëtoj	copëtofsh	V;2;SG;OPT;PRS
farmakologji	farmakologjii	N;DAT;SG;NDEF
ndryshohem	patë ndryshuar	V;2;SG;IND;PRF;PST
pasqyrë	pasqyrqeve	N;ABL;PL;DEF
pastroj	paskësh vpastruar	V;3;SG;ADM;PRF;PST
pompoj	po të mpini	V;2;PL;COND;PRS
zgjoj	paske zgjuar	V;2;SG;ADM;PRF
pohim	pohiqeve	N;GEN;PL;DEF
thithkë	thithkat	N;ACC;PL;NDEF
zhvirgjërohem	do të kenë zhvirgjëruar	V;3;PL;OPT;PRF
zgjohem	kanë zgjuar	V;3;PL;IND;PRF
dashuri	dashurie	N;GEN;PL;NDEF
krijoj	ka krijuar	V;3;SG;IND;PRF;PST
abdikim	abdikiat	N;ACC;PL;DEF
apologji	apologjii	N;DAT;SG;NDEF
qortoj	qortuar	V;V.PTCP
keqkuptoj	keqkuptojë	V;1;SG;SBJV;PRS
luftoj	të keni luftuar	V;2;PL;SBJV;PRF;PRF
ndih	ndoftë	V;2;SG;OPT;PRS
asnjanësoj	asnjanësuam	V;1;PL;OPT;PRS
përkëdhel	të përkëdheli	V;2;SG;SBJV;PST
gëzoj	paskeni gëzuar	V;2;PL;ADM;PRF;PRF
përkthej	përktheve	V;2;SG;IND;PST
leksikologji	leksikologjia	N;NOM;SG;DEF
abdikim	abdikiqeve	N;GEN;PL;DEF
qij	qini	V;2;PL;OPT;PRS
lëpij	kanë zgjuar	V;3;PL;IND;PRF
ndihmoj	ndihmoni	V;1;PL;COND;PRS
peshoj	peshuakëshim	V;1;PL;ADM;IPFV
dorëzohem	patë dorëzuar	V;3;SG;IND;PRF;PST
armatos	armatosi	V;1;PL;IND;PRS
ngacmoj	patë ngacmuar	V;2;SG;IND;PRF;PST
gaboj	do të kesh vgabuar	V;2;SG;IND;PRF;FUT
bekoj	bekotë	V;3;SG;COND;PRS
reagoj	reagoi	V;3;SG;IND;PST
grumbulloj	do të kisha grumbulluar	V;1;SG;COND;PRF
fytyrë	fytyra	N;NOM;PL;DEF
ndihmoj	të ishim ndihmuar	V;1;PL;SBJV;PRF;PST
kombësi	kombësii	N;ACC;SG;NDEF
bisedoj	do të kishin biseduar	V;3;PL;OPT;PRF
buzëqesh	qar	V;2;PL;OPT;PRF
krijoj	paskan krijuar	V;3;PL;ADM;PRF
ndërlikoj	ndërlikuakëshit	V;2;PL;ADM;IPFV
përvojë	përvojës	N;GEN;SG;DEF
kafshoj	kafshoni	V;2;PL;IND;PRS
afrohem	të afrohen	V;2;SG;SBJV;PRS
shkretoj	paske shkretuar	V;2;SG;ADM;PRF
kam	a	V;3;SG;IND;PRF;PST
shpirtëroj	të shpirtëronin	V;3;PL;SBJV;PST
dhelpër	dhelpëreve	N;GEN;PL;NDEF
përvojë	përvojesh	N;ABL;PL;NDEF
plagoj	plagon	V;1;PL;IND;PRS
zgjedh	zgjedhit	V;2;PL;IND;PST
abuzoj	të keshe abuzuar	V;2;SG;SBJV;PRF
kërkoj	kërkonë	V;2;SG;COND;PRS
udhëhiqem	të udhëhiqemë	V;1;SG;SBJV;PRS
manaferrë	manaferrënë	N;ACC;SG;DEF
zhvillohem	paskan zhvilluahuar	V;1;PL;ADM;PRF
shtegtoj	do të kishin shtegtuar	V;3;PL;OPT;PRF
vendos	të kenë vendosur	V;3;PL;SBJV;PRF
sqaroj	sqaruakëshit	V;3;PL;ADM;IPFV
dhunoj	do të dhunojmë	V;1;PL;IND;FUT
copëtoj	copëtuam	V;1;PL;COND;PRS
zhvilloj	duke pasë zhvilluar	V;V.PTCP;PST
degjoj	duke pasë degjuar	V;V.PTCP;PST
shtet	shteti	N;NOM;PL;DEF
shikoj	shikon	V;3;SG;IND;PRS
takohem	të kenë takuar	V;3;PL;SBJV;PRF
nderoj	do të nderojë	V;1;SG;IND;FUT
palloj	pallonë	V;3;SG;ADM;PRS
lë	la	V;2;SG;IND;IPFV
qij	të kishe qirë	V;2;SG;SBJV;PRF;PST
kthetër	kthetëri	N;ABL;SG;DEF
ndryshohem	do të ndryshoheni	V;2;PL;IND;FUT
fitore	fitorei	N;ACC;SG;NDEF
fortësi	fortësie	N;GEN;SG;NDEF
bashkëveproj	të ketë bashkëvepruar	V;3;SG;SBJV;PRF
pshurr	pshurrë	V;2;SG;COND;PRS
gaboj	do të gaboni	V;2;PL;IND;FUT
luftë	lufta	N;NOM;SG;DEF
kuptoj	kuptuah	V;2;PL;OPT;PRS
ndryshoj	do të kishit ndryshuar	V;2;PL;COND;PRF
bashkëpunoj	kam bashkëpunuar	V;1;SG;IND;PRF
dashuri	dashurie	N;GEN;SG;NDEF
ereksion	ereksionin	N;ACC;PL;DEF
përsos	përsfsh	V;2;SG;OPT;PRS
stopohem	stë dëopohen	V;3;PL;COND;PRS
hidhërohem	do të kishit hidhëruar	V;2;PL;COND;PRF
absorboj	paskam absorbuar	V;1;PL;ADM;PRF
thjeshtëzoj	patë thjeshtëzuar	V;2;SG;IND;PRF;PST
bëhem	bëhem	V;1;SG;ADM;PRS
fërgoj	të fërgojë	V;1;SG;SBJV;PRS
udhëzim	udhëzimin	N;ACC;SG;DEF
mësohem	të mësoheni	V;1;PL;SBJV;PRS
stimuloj	të ishim stimuluar	V;1;PL;SBJV;PRF;PST
asgjësoj	paskasha asgjësuar	V;1;SG;ADM;PRF;PST
gënjej	të isha gënjerë	V;1;SG;SBJV;PRF;PST
injoroj	injoruakësha	V;3;SG;ADM;IPFV
zgjedh	duke pasë zgjedhur	V;V.PTCP;PST
sodomizoj	të sodomizoji	V;3;SG;SBJV;PST
zhvillohem	zhvillohemnim	V;1;PL;IND;IPFV
lëng	lënga	N;NOM;PL;DEF
keqkuptoj	të keqkuptonë	V;3;SG;SBJV;PST
ngacmoj	paskeni ngacmuar	V;2;PL;ADM;PRF;PRF
pranoj	pranuakëshe	V;2;SG;ADM;IPFV
punësohem	të punësohenë	V;3;SG;SBJV;PST
pompoj	pompuakëshim	V;1;PL;ADM;IPFV
leksikologji	leksikologjis	N;ABL;SG;DEF
ndryshoj	patë ndryshuar	V;2;SG;IND;PRF;PST
gaboj	të keni gabuar	V;1;PL;SBJV;PRF
ofendoj	kam ofenduar	V;1;SG;IND;PRF
filloj	të ishim filluar	V;1;PL;SBJV;PRF;PST
udhëheq	udhëhenin	V;3;PL;OPT;PRS
buzëqesh	buzëqeshakë	V;1;PL;ADM;IPFV
biletë	bilete	N;GEN;PL;NDEF
grumbulloj	grumbulloi	V;3;SG;IND;PST
shpresoj	shpresuar	V;2;SG;ADM;PRS
sqaroj	sqaruam	V;2;PL;IND;PST
shurrohem	shurrohen	V;1;PL;IND;PRS
sodomizohem	të sodomizohenit	V;2;PL;SBJV;PST
vë	vëja	V;1;SG;IND;IPFV
justifikoj	të justifikuar	V;1;PL;SBJV;PST
lëvizje	lëvizjeve	N;ACC;PL;DEF
jam	uar	V;2;SG;IND;PRF
arsimoj	të kishe arsimuar	V;2;SG;SBJV;PRF;PST
mal	male	N;GEN;SG;NDEF
këndoj	të këndoni	V;2;PL;SBJV;PST
besoj	besuar	V;NFIN
kuptoj	paskeni kuptuar	V;2;PL;OPT;PRF
faturë	fatura	N;DAT;SG;DEF
rrepë	rrepqeve	N;DAT;PL;DEF
shkollë	shkolleve	N;DAT;PL;NDEF
relaksohem	relaksohenin	V;3;PL;OPT;PRS
ofendoj	do të kenë ofenduar	V;1;PL;IND;PRF;FUT
shuaj	do të kishte shuarë	V;3;SG;COND;PRF
përkthej	do të përktherë	V;1;SG;IND;PRF;FUT
arësyetoj	pata arësyetuar	V;1;SG;IND;PRF;PST
skllavëroj	skllavëronin	V;3;PL;OPT;PRS
veçanti	veçantia	N;NOM;PL;NDEF
prish	do të prishja	V;1;SG;IND;FUT
anëtar	anëtare	N;ABL;SG;NDEF
buzëqesh	buzëqesh	V;1;SG;IND;PRS
preferoj	paska preferuar	V;1;SG;ADM;PRF
yndyrë	yndyrës	N;GEN;SG;DEF
pompoj	pomponë	V;2;SG;COND;PRS
pohim	pohiat	N;ACC;PL;DEF
dëshiroj	do të kenë dëshiruar	V;1;PL;IND;PRF;FUT
stopohem	të keshe stopuar	V;2;SG;SBJV;PRF
sulmohem	sulmoheni	V;1;PL;SBJV;PRS
dashuroj	të dashuron	V;3;PL;SBJV;PRS
afrohem	paska afrohuar	V;3;SG;ADM;PRF
abdikoj	kam abdikuar	V;1;PL;IND;PRF
grumbulloj	të kishin grumbulluar	V;3;PL;SBJV;PRF;PST
konsistoj	konsiston	V;1;PL;IND;PRS
krahasim	krahasiqeve	N;ABL;PL;DEF
prish	priqish	V;2;PL;OPT;PRS
astrobiologji	astrobiologji	N;NOM;SG;NDEF
lahem	të lahemit	V;3;SG;SBJV;PST
lexoj	ka lexar	V;3;SG;IND;PRF;PST
bashkëveproj	do të kishin bashkëvepruar	V;3;PL;COND;PRF
luftë	lufta	N;DAT;SG;DEF
rrezikoj	rrezikoa	V;1;SG;IND;PST
ngre	kenë ngre	V;2;PL;IND;PRF;PRF
zbukuroj	zbukurove	V;2;SG;IND;PST
abonohem	abuuuamuar	V;1;PL;OPT;PRF
ndihmoj	do të kesh vndihmuar	V;2;SG;IND;PRF;FUT
ujë	ujash	N;ABL;PL;NDEF
dëshiroj	të isha dëshiruar	V;1;SG;SBJV;PRF;PST
adhuroj	adhuruar	V;3;PL;ADM;PRS
abrogoj	të kenë abroguar	V;3;PL;SBJV;PRF
propozoj	të keni propozuar	V;2;PL;SBJV;PRF;PRF
përgjithësoj	përgjithësuakësha	V;1;SG;ADM;IPFV
përdor	përdorim	V;1;PL;COND;PRS
mbaroj	mbaronin	V;3;PL;IND;IPFV
parabolë	parabolqeve	N;DAT;PL;DEF
armatos	patë armatuar	V;1;PL;OPT;PRF
asgjësoj	të asgjësuam	V;1;PL;SBJV;PST
vyshkem	paskëshin vyshuar	V;3;PL;ADM;PRF;PST
masturbohem	masturbohem	V;1;SG;OPT;PRS
aktivist	aktivisti	N;GEN;SG;DEF
lidh	paskam lidha	V;1;PL;ADM;PRF
shurroj	shurruakësha	V;3;SG;ADM;IPFV
absorboj	absorbua	V;2;SG;ADM;PRS
absorboj	të keni absorbuar	V;2;PL;SBJV;PRF;PRF
armatos	paska armatuar	V;3;SG;ADM;PRF
ligjëroj	do të kishte ligjëruar	V;3;SG;COND;PRF
prodhoj	kanë prodhuar	V;3;PL;IND;PRF
vendos	do të kesh <venduar	V;2;PL;IND;PRF;FUT
ndërlikoj	ndërlikua	V;2;SG;ADM;PRS
arratisem	do të kishin arratisuar	V;3;PL;COND;PRF
përmirësoj	duke përmirësuar	V;V.PTCP
shtegtoj	të shtegtoni	V;2;PL;SBJV;PRS
kundërshtoj	kundërshtuar	V;1;SG;OPT;PRF
keqkuptoj	do të keqkuptojë	V;1;SG;IND;FUT
krijoj	paskeni krijuar	V;2;PL;OPT;PRF
grumbulloj	grumbullojë	V;3;SG;IND;PRS
zbuloj	zbuloftë	V;3;SG;OPT;PRS
punësoj	keni punësuar	V;2;PL;IND;PRF;PRF
flirtoj	të flirtoni	V;3;PL;SBJV;PRS
dërmoj	të kenë dërmuar	V;1;PL;SBJV;PRF
jam	ka të jarë	V;1;SG;IND;PRF;FUT
komunikoj	do të kesh komunikuar	V;3;SG;IND;PRF;FUT
lyp	të ishim lypur	V;1;PL;SBJV;PRF;PST
mirësoj	do të ke mirësuar	V;3;SG;IND;PRF;FUT
zoolog	zoolog	N;NOM;SG;NDEF
zëmër	zëmërëve	N;DAT;PL;DEF
gojë	goje	N;ACC;SG;NDEF
shpresoj	paske shpresuar	V;2;SG;ADM;PRF
shpirtëroj	shpirtëruakëshe	V;2;SG;ADM;IPFV
pëlqej	paskam pëlqer	V;1;PL;ADM;PRF
relaksohem	paskam relaksuaruar	V;1;PL;ADM;PRF
iki	ikinit	V;2;PL;IND;IPFV
mbaroj	do të mbarojë	V;3;SG;IND;FUT
bëj	buar	V;1;PL;OPT;PRF
rrezikoj	do të kenë rrezikuar	V;3;PL;IND;PRF;FUT
transferoj	transferou	V;2;SG;IMP
ndaj	ndani	V;2;PL;OPT;PRS
shkërdhej	do të kish hkërdherë	V;1;SG;COND;PRF
arratisem	qofsh sulmuar	V;2;SG;OPT;PRF
zhvirgjërohem	të zhvirgjërohen	V;3;PL;SBJV;PST
punësohem	punësohem	V;1;SG;IND;PST
kundërthem	do të kenë kundërthuar	V;3;PL;IND;PRF;FUT
mjekër	mjekërëve	N;DAT;PL;DEF
përkëdhel	po të keshrkëdhelur	V;3;SG;OPT;PRF
transferoj	patë transferuar	V;3;SG;IND;PRF;PST
ndih	të ndihë	V;3;SG;SBJV;PRS
iki	do të kenë ikiur	V;3;PL;IND;PRF;FUT
filloj	patë filluar	V;3;PL;IND;PRF;PST
masturboj	qofsh sulmuar	V;2;SG;OPT;PRF
vyshkem	vyshkem	V;2;SG;IND;PRS
copëtoj	copëtuar	V;NFIN
ndaloj	paskasha ndaluar	V;1;SG;ADM;PRF;PST
bisedoj	të bisedon	V;3;PL;SBJV;PRS
transferoj	patë transferuar	V;1;SG;OPT;PRF
sakrifikoj	duke pasë sakrifikuar	V;V.PTCP;PST
zbukuroj	zbukurofsha	V;1;SG;OPT;PRS
shpall	shpallm	V;1;PL;IND;PRS
rënkoj	rënkuam	V;1;PL;OPT;PRS
pornograf	pornograqeve	N;ABL;PL;DEF
bisedoj	të bisedojë	V;3;SG;SBJV;PRS
mbret	mbrete	N;ABL;SG;NDEF
ndihmoj	ndihmoje	V;3;SG;IND;IPFV
biletë	biletës	N;GEN;SG;DEF
udhëheq	do të udhëheqë	V;3;SG;IND;FUT
ndjesi	ndjesia	N;NOM;PL;NDEF
zbukuroj	do të zbukurojë	V;1;SG;IND;FUT
sulmoj	patë sulmuar	V;3;PL;IND;PRF;PST
gjeologji	gjeologji	N;ACC;SG;NDEF
ndaloj	do të kenë ndaluar	V;2;PL;IND;PRF;FUT
gaboj	ka gabuar	V;3;SG;IND;PRF
arësyetoj	arësyetuakëshim	V;1;PL;ADM;IPFV
përdor	përdorim	V;1;PL;OPT;PRS
buzëqesh	do të kenë buzëqeshur	V;2;PL;IND;PRF;FUT
libër	libërëve	N;GEN;PL;DEF
shqiponjë	shqiponjash	N;ABL;PL;NDEF
shuaj	paskëshe gabuar	V;2;SG;ADM;PRF;PST
mënd	të keni mëndur	V;2;PL;SBJV;PRF
ndih	keni ndihur	V;2;PL;IND;PRF
ndih	ndihë	V;3;SG;COND;PRS
rënkoj	rënkoj	V;1;SG;IND;PRS
dhemb	dhembin	V;3;PL;ADM;PRS
çukë	çukqeve	N;ABL;PL;DEF
keqkuptoj	paskëshim keqkuptuar	V;1;PL;ADM;PRF;PST
titull	titulla	N;NOM;PL;DEF
bisedoj	bisedonë	V;1;PL;COND;PRS
dialekt	dialekti	N;NOM;PL;NDEF
kam	qar	V;3;PL;OPT;PRF
veçoj	paskeni veçuar	V;2;PL;ADM;PRF;PRF
tërheq	tërheqin	V;3;SG;COND;PRS
libër	libërat	N;ACC;PL;DEF
armatos	armatose	V;2;SG;IND;IPFV
ndaj	kam ndarë	V;1;PL;IND;PRF
veçoj	do të kishin veçuar	V;3;PL;COND;PRF
përdor	të përdorin	V;2;PL;SBJV;PRS
asgjësoj	duke asgjësuar	V;V.PTCP;PRS
zhvilloj	zhvillojë	V;3;SG;IND;PRS
byrek	byreke	N;NOM;PL;NDEF
ngacmoj	ngacmuar	V;2;PL;IMP
antonim	antoniqeve	N;ABL;PL;DEF
thek	paskeni thuar	V;2;PL;ADM;PRF;PRF
zhvirgjërohem	zhvirgjërohem	V;3;SG;IND;PRS
udhëzoj	uar	V;3;PL;OPT;PRF
pshurr	paskëshin pshuruar	V;3;PL;ADM;PRF;PST
kafshoj	kafshonë	V;3;SG;COND;PRS
zhvirgjëroj	të kishte zhvirgjëruar	V;3;SG;SBJV;PRF;PST
ujë	ujë	N;NOM;SG;NDEF
absorboj	absorbon	V;1;PL;IND;PRS
dhuratë	dhuratat	N;ACC;PL;DEF
ndryshoj	ndrysho	V;2;SG;COND;PRS
abonohem	abonohenin	V;3;PL;IND;IPFV
çakall	çakalls	N;ABL;SG;DEF
duroj	do të kishim dërmuar	V;1;PL;COND;PRF
punësoj	punësofsha	V;1;SG;OPT;PRS
qëndroj	do të kishit qëndruar	V;2;PL;COND;PRF
preferoj	qreferuar	V;3;SG;OPT;PRF
degjoj	patë degjuar	V;3;PL;IND;PRF;PST
ofendoj	ofenduam	V;1;PL;OPT;PRS
kurvë	kurvqeve	N;DAT;PL;DEF
zhvirgjërohem	ka thënë	V;3;SG;IND;PRF
jam	kanë janë	V;3;PL;IND;PRF
hasmëri	hasmëriesh	N;ABL;PL;NDEF
mbuloj	të kishe mbuluar	V;2;SG;SBJV;PRF;PST
jap	të japi	V;2;SG;SBJV;PST
besoj	besonin	V;3;PL;COND;PRS
votoj	votu	V;2;PL;IMP
lahem	të lahem	V;1;PL;SBJV;PST
daj	do të daje	V;2;PL;IND;FUT
komunikoj	ke komunikuar	V;2;SG;IND;PRF
zëmër	zëmëriv	N;NOM;PL;DEF
dëmtoj	do të dëmtonin	V;2;PL;COND;PRS
shtyp	kanë shtypur	V;3;PL;IND;PRF
reagoj	duke reaguar	V;V.PTCP;PRS
kafshoj	do të kafshoni	V;2;PL;IND;FUT
luftoj	luftuakësha	V;3;SG;ADM;IPFV
mbarohem	të mbarohen	V;3;PL;SBJV;PST
sulmoj	të keshe sulmuar	V;2;SG;SBJV;PRF
astrologji	astrologjinë	N;ACC;SG;DEF
keqkuptoj	paskeni keqkuptuar	V;2;PL;ADM;PRF;PRF
lëpij	do të kishin lëpirë	V;3;PL;OPT;PRF
argëtoj	paskeni argëtuar	V;2;PL;ADM;PRF
dhelpër	dhelpërin	N;ACC;PL;NDEF
mendoj	të kenë menduar	V;1;PL;SBJV;PRF
avulloj	ka avulluar	V;3;SG;IND;PRF
shpjegoj	shpjegonin	V;3;PL;COND;PRS
rënkoj	paskan rënkuar	V;3;PL;ADM;PRF
iki	paska ikia	V;1;SG;ADM;PRF;PST
ereksion	ereksione	N;ABL;SG;NDEF
shpall	do të kenë shpallur	V;3;PL;IND;PRF;FUT
xhami	xhamive	N;GEN;PL;DEF
dardhë	dardhe	N;ABL;SG;NDEF
ha	do të kenë haur	V;2;PL;IND;PRF;FUT
mashkull	mashkullin	N;ACC;SG;DEF
shoh	do të kesh <shuar	V;3;SG;IND;PRF;FUT
çliroj	kanë çliruar	V;3;PL;IND;PRF
partner	partnerin	N;ACC;SG;DEF
mirësi	mirësiat	N;ACC;PL;DEF
pompoj	pompuakëshe	V;2;SG;ADM;IPFV
gjeolog	gjeologin	N;ACC;PL;NDEF
gënjej	të keni matur	V;2;PL;SBJV;PRF;PRF
thjeshtëzoj	ka thjeshtëzuar	V;3;SG;IND;PRF
çliroj	çliruakëshin	V;3;PL;ADM;IPFV
bashkëveproj	të isha bashkëvepruar	V;1;SG;SBJV;PRF;PST
peshoj	do të kishim peshuar	V;1;PL;COND;PRF
zhvillohem	do të zhvillohem	V;2;SG;IND;FUT
ofendoj	do të kishe ofenduar	V;2;SG;COND;PRF
demokraci	demokracisë	N;GEN;SG;DEF
حَيَوَانٌ	حُيُوُان	N;PL;NDEF;INFM
اِنْتِصَارٌ	اِنْتِصَارَيْن	N;DU;NDEF;INFM
صَحِيفَةٌ	الْصَّحِيفَتَيْنِ	N;DU;DEF;GEN
خَرَابٌ	الْخَرَابُ	N;SG;DEF;NOM
غَابَ	غَابْ	V;2;SG;MASC;IMP;ACT
بَرْمَجَ	بَرْمَجَا	V;2;DU;PST;PRF;IND;PASS
قَاسَ	تُقَاسَا	V;3;DU;FEM;SBJV;ACT
سُنِّيَّةٌ	سُنِّيَّة	N;SG;NDEF;INFM
عَقْرَبٌ	عَقْرِبَ	N;PL;PSSD;GEN
اِضْرَغَطَّ	تَضْرَغِطِّينَ	V;2;PL;FEM;IPFV;IND;ACT
مُمَرِّضٌ	مُمَاب	N;PL;PSSD;INFM
